Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,TrackTemp,AirTemp,Fuel_Weight_kg,LapTime_s,Fuel_Corrected_LapTime,Compound_C_Rating,Race,Country,Circuit,Stint_ID,traction,asphalt_grip,asphalt_abrasion,track_evolution,tyre_stress,braking,lateral,downforce,Degradation_Delta,Stint_Length,Tyre_Thermal_Stress,Pressure_Deviation_Index,Slip_Energy_Index,Lateral_Load_Index,Brake_Thermal_Index,Aero_Load_Index,Latent_Degradation_Mean,Latent_Degradation_Std,Prior_Degradation_Mean,Prior_Degradation_Std,Latent_Degradation_Rate
0 days 01:04:23.295000,GAS,10,0 days 00:01:25.852000,5.0,1.0,,,0 days 00:00:30.595000,0 days 00:00:33.423000,0 days 00:00:21.834000,0 days 01:03:28.056000,0 days 01:04:01.479000,0 days 01:04:23.313000,272.0,279.0,242.0,321.0,False,MEDIUM,5.0,True,Alpine,0 days 01:02:57.443000,,1,16.0,,,False,True,52.2,26.4,103.80281690140845,85.852,82.83133802816901,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,2.066084507042248,29,1.9100000000000001,1.7214285714285715,0.8166666666666665,1.1111111111111112,1.2775,1.6666666666666667,0.6030057786786551,0.1694408177064142,0.23546037137747727,0.21433854157031895,0.0936930812675611
0 days 01:07:13.009000,GAS,10,0 days 00:01:25.087000,7.0,1.0,,,0 days 00:00:29.972000,0 days 00:00:33.238000,0 days 00:00:21.877000,0 days 01:06:17.912000,0 days 01:06:51.150000,0 days 01:07:13.027000,278.0,278.0,243.0,319.0,False,MEDIUM,7.0,True,Alpine,0 days 01:05:47.922000,,1,18.0,,,False,True,52.0,26.4,100.70422535211267,85.087,82.15650704225352,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.3912535211267567,29,1.9,1.7142857142857144,0.8166666666666665,1.1111111111111112,1.275,1.6666666666666667,1.0838167814242075,0.19334215796611923,0.7903919412137773,0.27029368324216757,0.14935842949088998
0 days 01:08:37.761000,GAS,10,0 days 00:01:24.752000,8.0,1.0,,,0 days 00:00:29.759000,0 days 00:00:33.223000,0 days 00:00:21.770000,0 days 01:07:42.786000,0 days 01:08:16.009000,0 days 01:08:37.779000,275.0,276.0,242.0,326.0,False,MEDIUM,8.0,True,Alpine,0 days 01:07:13.009000,,1,17.0,,,False,True,51.8,26.4,99.15492957746478,84.752,81.86659154929578,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.1013380281690104,29,1.89,1.707142857142857,0.8166666666666665,1.1111111111111112,1.2725,1.6666666666666667,1.177895846365968,0.17915457580311045,1.2331752109150975,0.23509970702465008,0.13948418315338285
0 days 01:10:02.658000,GAS,10,0 days 00:01:24.897000,9.0,1.0,,,0 days 00:00:29.885000,0 days 00:00:33.271000,0 days 00:00:21.741000,0 days 01:09:07.664000,0 days 01:09:40.935000,0 days 01:10:02.676000,273.0,285.0,242.0,326.0,False,MEDIUM,9.0,True,Alpine,0 days 01:08:37.761000,,1,18.0,,,False,True,51.7,26.5,97.6056338028169,84.897,82.05667605633803,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.291422535211268,29,1.8850000000000002,1.7035714285714287,0.8166666666666665,1.1111111111111112,1.27125,1.6666666666666667,1.307542569451132,0.17032384338053097,1.3173800295193507,0.2161343788098401,0.1378082567035299
0 days 01:11:27.290000,GAS,10,0 days 00:01:24.632000,10.0,1.0,,,0 days 00:00:29.430000,0 days 00:00:33.351000,0 days 00:00:21.851000,0 days 01:10:32.106000,0 days 01:11:05.457000,0 days 01:11:27.308000,273.0,278.0,243.0,327.0,False,MEDIUM,10.0,True,Alpine,0 days 01:10:02.658000,,1,18.0,,,False,True,51.7,26.6,96.05633802816901,84.632,81.83676056338028,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.071507042253515,29,1.8850000000000002,1.7035714285714287,0.8166666666666665,1.1111111111111112,1.27125,1.6666666666666667,1.313483267887549,0.16431955167752507,1.445350826154662,0.20424337301993498,0.11619660555849139
0 days 01:12:52.023000,GAS,10,0 days 00:01:24.733000,11.0,1.0,,,0 days 00:00:29.389000,0 days 00:00:33.347000,0 days 00:00:21.997000,0 days 01:11:56.697000,0 days 01:12:30.044000,0 days 01:12:52.041000,287.0,277.0,240.0,328.0,False,MEDIUM,11.0,True,Alpine,0 days 01:11:27.290000,,1,18.0,,,False,True,51.1,26.6,94.50704225352112,84.733,81.98284507042254,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.2175915492957756,29,1.855,1.6821428571428572,0.8166666666666665,1.1111111111111112,1.26375,1.6666666666666667,1.3587549036363296,0.15999504780256213,1.4296798734460403,0.19611189487356873,0.10493343780973213
0 days 01:14:16.477000,GAS,10,0 days 00:01:24.454000,12.0,1.0,,,0 days 00:00:29.455000,0 days 00:00:33.193000,0 days 00:00:21.806000,0 days 01:13:21.496000,0 days 01:13:54.689000,0 days 01:14:16.495000,290.0,277.0,241.0,328.0,False,MEDIUM,12.0,True,Alpine,0 days 01:12:52.023000,,1,18.0,,,False,True,51.5,26.8,92.95774647887325,84.454,81.74892957746478,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.9836760563380125,29,1.875,1.6964285714285714,0.8166666666666665,1.1111111111111112,1.26875,1.6666666666666667,1.3095811163677054,0.1567655624085402,1.4636883414460617,0.19025290177344067,0.08106388600903588
0 days 01:15:40.668000,GAS,10,0 days 00:01:24.191000,13.0,1.0,,,0 days 00:00:29.354000,0 days 00:00:33.045000,0 days 00:00:21.792000,0 days 01:14:45.849000,0 days 01:15:18.894000,0 days 01:15:40.686000,280.0,279.0,241.0,328.0,False,MEDIUM,13.0,True,Alpine,0 days 01:14:16.477000,,1,18.0,,,False,True,51.3,26.6,91.40845070422534,84.191,81.53101408450705,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.7657605633802831,29,1.8649999999999998,1.689285714285714,0.8166666666666665,1.1111111111111112,1.2662499999999999,1.6666666666666667,1.1962734596160616,0.15430564947640193,1.3906450023767412,0.18590394208094543,0.051525167383464306
0 days 01:17:04.881000,GAS,10,0 days 00:01:24.213000,14.0,1.0,,,0 days 00:00:29.429000,0 days 00:00:32.929000,0 days 00:00:21.855000,0 days 01:16:10.115000,0 days 01:16:43.044000,0 days 01:17:04.899000,286.0,279.0,241.0,327.0,False,MEDIUM,14.0,True,Alpine,0 days 01:15:40.668000,,1,18.0,,,False,True,51.4,26.6,89.85915492957747,84.213,81.59809859154929,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.8328450704225219,29,1.8699999999999999,1.6928571428571428,0.8166666666666665,1.1111111111111112,1.2675,1.6666666666666667,1.121864480750355,0.15241838178040457,1.2477986269995258,0.18263061717616652,0.03265036314292738
0 days 01:18:29.373000,GAS,10,0 days 00:01:24.492000,15.0,1.0,,,0 days 00:00:29.520000,0 days 00:00:33.085000,0 days 00:00:21.887000,0 days 01:17:34.419000,0 days 01:18:07.504000,0 days 01:18:29.391000,289.0,279.0,243.0,329.0,False,MEDIUM,15.0,True,Alpine,0 days 01:17:04.881000,,1,18.0,,,False,True,51.3,26.8,88.30985915492958,84.492,81.92218309859156,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.156929577464794,29,1.8649999999999998,1.689285714285714,0.8166666666666665,1.1111111111111112,1.2662499999999999,1.6666666666666667,1.1552338627037377,0.15097354646384784,1.1545148438932824,0.18016028770200807,0.03275709956758059
0 days 01:19:53.473000,GAS,10,0 days 00:01:24.100000,16.0,1.0,,,0 days 00:00:29.513000,0 days 00:00:32.903000,0 days 00:00:21.684000,0 days 01:18:58.904000,0 days 01:19:31.807000,0 days 01:19:53.491000,281.0,279.0,243.0,328.0,False,MEDIUM,16.0,True,Alpine,0 days 01:18:29.373000,,1,18.0,,,False,True,51.4,26.8,86.7605633802817,84.1,81.5752676056338,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.8100140845070314,29,1.8699999999999999,1.6928571428571428,0.8166666666666665,1.1111111111111112,1.2675,1.6666666666666667,1.0770720217027596,0.1498772033400549,1.1879909622713183,0.17830579259931806,0.016394123675573632
0 days 01:21:18.783000,GAS,10,0 days 00:01:25.310000,17.0,1.0,,,0 days 00:00:30.013000,0 days 00:00:33.286000,0 days 00:00:22.011000,0 days 01:20:23.504000,0 days 01:20:56.790000,0 days 01:21:18.801000,282.0,276.0,242.0,327.0,False,MEDIUM,17.0,True,Alpine,0 days 01:19:53.473000,,1,18.0,,,False,True,51.5,26.6,85.21126760563381,85.31,82.83035211267605,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,2.0650985915492868,29,1.875,1.6964285714285714,0.8166666666666665,1.1111111111111112,1.26875,1.6666666666666667,1.3603621783309139,0.14905657255902216,1.0934661453783332,0.17692870447342107,0.05561847588176971
0 days 01:22:43.009000,GAS,10,0 days 00:01:24.226000,18.0,1.0,,,0 days 00:00:29.521000,0 days 00:00:33.028000,0 days 00:00:21.677000,0 days 01:21:48.322000,0 days 01:22:21.350000,0 days 01:22:43.027000,288.0,277.0,243.0,326.0,False,MEDIUM,18.0,True,Alpine,0 days 01:21:18.783000,,1,17.0,,,False,True,51.4,26.8,83.66197183098592,84.226,81.79143661971831,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.0261830985915452,29,1.8699999999999999,1.6928571428571428,0.8166666666666665,1.1111111111111112,1.2675,1.6666666666666667,1.3037570197068349,0.14845264850351086,1.4159806542126836,0.17592119870473735,0.03915952864897998
0 days 01:24:07.326000,GAS,10,0 days 00:01:24.317000,19.0,1.0,,,0 days 00:00:29.517000,0 days 00:00:33.005000,0 days 00:00:21.795000,0 days 01:23:12.544000,0 days 01:23:45.549000,0 days 01:24:07.344000,281.0,278.0,243.0,327.0,False,MEDIUM,19.0,True,Alpine,0 days 01:22:43.009000,,1,17.0,,,False,True,51.4,26.8,82.11267605633803,84.317,81.92752112676055,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.1622676056337866,29,1.8699999999999999,1.6928571428571428,0.8166666666666665,1.1111111111111112,1.2675,1.6666666666666667,1.2912123312068184,0.1480166641544002,1.3429165483558148,0.17519694676897102,0.031583639757084454
0 days 01:25:31.725000,GAS,10,0 days 00:01:24.399000,20.0,1.0,,,0 days 00:00:29.445000,0 days 00:00:33.029000,0 days 00:00:21.925000,0 days 01:24:36.789000,0 days 01:25:09.818000,0 days 01:25:31.743000,282.0,279.0,241.0,326.0,False,MEDIUM,20.0,True,Alpine,0 days 01:24:07.326000,,1,17.0,,,False,True,50.7,26.8,80.56338028169014,84.399,82.05460563380282,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.289352112676056,29,1.8350000000000002,1.667857142857143,0.8166666666666665,1.1111111111111112,1.25875,1.6666666666666667,1.3132637121144877,0.14770835694853712,1.322795970963903,0.17468633815035164,0.03018732319758884
0 days 01:26:56.287000,GAS,10,0 days 00:01:24.562000,21.0,1.0,,,0 days 00:00:29.633000,0 days 00:00:32.944000,0 days 00:00:21.985000,0 days 01:26:01.376000,0 days 01:26:34.320000,0 days 01:26:56.305000,289.0,279.0,242.0,326.0,False,MEDIUM,21.0,True,Alpine,0 days 01:25:31.725000,,1,16.0,,,False,True,50.4,26.7,79.01408450704226,84.562,82.26269014084507,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.4974366197183002,29,1.8199999999999998,1.657142857142857,0.8166666666666665,1.1111111111111112,1.255,1.6666666666666667,1.3872136996675002,0.1474949617313974,1.3434510353120765,0.17433366572966172,0.03659833190955137
0 days 01:28:21.880000,GAS,10,0 days 00:01:25.593000,22.0,1.0,,,0 days 00:00:29.636000,0 days 00:00:34.024000,0 days 00:00:21.933000,0 days 01:27:25.941000,0 days 01:27:59.965000,0 days 01:28:21.898000,283.0,280.0,242.0,326.0,False,MEDIUM,22.0,True,Alpine,0 days 01:26:56.287000,,1,17.0,,,False,True,50.3,26.7,77.46478873239437,85.593,83.33877464788733,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,2.5735211267605678,29,1.815,1.6535714285714285,0.8166666666666665,1.1111111111111112,1.25375,1.6666666666666667,1.6834275169937842,0.14735040592455928,1.4238120315770515,0.17409510747304618,0.07463946842055164
0 days 01:29:46.202000,GAS,10,0 days 00:01:24.322000,23.0,1.0,,,0 days 00:00:29.429000,0 days 00:00:33.059000,0 days 00:00:21.834000,0 days 01:28:51.327000,0 days 01:29:24.386000,0 days 01:29:46.220000,290.0,280.0,242.0,329.0,False,MEDIUM,23.0,True,Alpine,0 days 01:28:21.880000,,1,17.0,,,False,True,50.4,26.6,75.91549295774648,84.322,82.11285915492958,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.3476056338028144,29,1.8199999999999998,1.657142857142857,0.8166666666666665,1.1111111111111112,1.255,1.6666666666666667,1.6417940312495094,0.1472544943925875,1.7580669854143358,0.17393697950191042,0.057597672686992146
0 days 01:31:10.604000,GAS,10,0 days 00:01:24.402000,24.0,1.0,,,0 days 00:00:29.557000,0 days 00:00:33.021000,0 days 00:00:21.824000,0 days 01:30:15.777000,0 days 01:30:48.798000,0 days 01:31:10.622000,292.0,281.0,243.0,326.0,False,MEDIUM,24.0,True,Alpine,0 days 01:29:46.202000,,1,17.0,,,False,True,50.7,26.6,74.36619718309859,84.402,82.23794366197183,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.4726901408450601,29,1.8350000000000002,1.667857142857143,0.8166666666666665,1.1111111111111112,1.25875,1.6666666666666667,1.6352275491361699,0.14719203938449396,1.6993917039365016,0.17383407646415452,0.04819114432623321
0 days 01:32:35.106000,GAS,10,0 days 00:01:24.502000,25.0,1.0,,,0 days 00:00:29.454000,0 days 00:00:33.027000,0 days 00:00:22.021000,0 days 01:31:40.076000,0 days 01:32:13.103000,0 days 01:32:35.124000,289.0,279.0,242.0,326.0,False,MEDIUM,25.0,True,Alpine,0 days 01:31:10.604000,,1,17.0,,,False,True,50.7,26.5,72.8169014084507,84.502,82.38302816901408,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.617774647887316,29,1.8350000000000002,1.667857142857143,0.8166666666666665,1.1111111111111112,1.25875,1.6666666666666667,1.6648493389659325,0.147151968219633,1.6834186934624031,0.1737680810518527,0.04546838213579726
0 days 01:33:59.662000,GAS,10,0 days 00:01:24.556000,26.0,1.0,,,0 days 00:00:29.569000,0 days 00:00:33.021000,0 days 00:00:21.966000,0 days 01:33:04.693000,0 days 01:33:37.714000,0 days 01:33:59.680000,292.0,279.0,242.0,326.0,False,MEDIUM,26.0,True,Alpine,0 days 01:32:35.106000,,1,16.0,,,False,True,51.0,26.5,71.26760563380282,84.556,82.48211267605633,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.7168591549295655,29,1.85,1.6785714285714286,0.8166666666666665,1.1111111111111112,1.2625,1.6666666666666667,1.7121675172327993,0.14712646423471124,1.7103177211017297,0.1737260882067336,0.04573964313640994
0 days 01:35:24.196000,GAS,10,0 days 00:01:24.534000,27.0,1.0,,,0 days 00:00:29.571000,0 days 00:00:33.119000,0 days 00:00:21.844000,0 days 01:34:29.251000,0 days 01:35:02.370000,0 days 01:35:24.214000,288.0,280.0,243.0,327.0,False,MEDIUM,27.0,True,Alpine,0 days 01:33:59.662000,,1,15.0,,,False,True,50.6,26.6,69.71830985915493,84.534,82.5051971830986,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.7399436619718358,29,1.83,1.6642857142857144,0.8166666666666665,1.1111111111111112,1.2575,1.6666666666666667,1.7528285399706147,0.1471101903748885,1.7579071603692091,0.17369929745555704,0.04499484596307164
0 days 01:36:49.311000,GAS,10,0 days 00:01:25.115000,28.0,1.0,,,0 days 00:00:29.851000,0 days 00:00:33.442000,0 days 00:00:21.822000,0 days 01:35:54.065000,0 days 01:36:27.507000,0 days 01:36:49.329000,289.0,281.0,243.0,313.0,False,MEDIUM,28.0,True,Alpine,0 days 01:35:24.196000,,1,16.0,,,False,True,50.6,26.6,68.16901408450704,85.115,83.13128169014084,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,2.366028169014072,29,1.83,1.6642857142857144,0.8166666666666665,1.1111111111111112,1.2575,1.6666666666666667,1.9584425441988,0.14709962687616224,1.7978233859336863,0.17368190923017668,0.06855086841015515
0 days 01:38:14.395000,GAS,10,0 days 00:01:25.084000,29.0,1.0,,,0 days 00:00:29.567000,0 days 00:00:33.361000,0 days 00:00:22.156000,0 days 01:37:18.896000,0 days 01:37:52.257000,0 days 01:38:14.413000,286.0,280.0,243.0,329.0,False,MEDIUM,29.0,True,Alpine,0 days 01:36:49.311000,,1,17.0,,,False,True,50.7,26.6,66.61971830985917,85.084,83.14536619718311,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,2.380112676056342,29,1.8350000000000002,1.667857142857143,0.8166666666666665,1.1111111111111112,1.25875,1.6666666666666667,2.1268029388524456,0.1470925351215169,2.026993412608955,0.17367023655592115,0.08318874017528252
0 days 01:39:39.159000,GAS,10,0 days 00:01:24.764000,30.0,1.0,,,0 days 00:00:29.606000,0 days 00:00:33.181000,0 days 00:00:21.977000,0 days 01:38:44.019000,0 days 01:39:17.200000,0 days 01:39:39.177000,293.0,279.0,243.0,329.0,False,MEDIUM,30.0,True,Alpine,0 days 01:38:14.395000,,1,17.0,,,False,True,50.3,26.4,65.07042253521126,84.764,82.87045070422535,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,2.105197183098582,29,1.815,1.6535714285714285,0.8166666666666665,1.1111111111111112,1.25375,1.6666666666666667,2.18037341605814,0.14708754414297964,2.2099916790277283,0.1736620220531318,0.0788450342970238
0 days 01:41:03.856000,GAS,10,0 days 00:01:24.697000,31.0,1.0,,,0 days 00:00:29.590000,0 days 00:00:33.121000,0 days 00:00:21.986000,0 days 01:40:08.767000,0 days 01:40:41.888000,0 days 01:41:03.874000,293.0,280.0,243.0,327.0,False,MEDIUM,31.0,True,Alpine,0 days 01:39:39.159000,,1,17.0,,,False,True,50.3,26.5,63.521126760563384,84.697,82.8485352112676,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,2.0832816901408364,29,1.815,1.6535714285714285,0.8166666666666665,1.1111111111111112,1.25375,1.6666666666666667,2.209495617483207,0.1470838460766289,2.2592184503551636,0.17365593572845428,0.07155300258854617
0 days 01:42:28.745000,GAS,10,0 days 00:01:24.889000,32.0,1.0,,,0 days 00:00:29.610000,0 days 00:00:33.189000,0 days 00:00:22.090000,0 days 01:41:33.484000,0 days 01:42:06.673000,0 days 01:42:28.763000,293.0,280.0,243.0,326.0,False,MEDIUM,32.0,True,Alpine,0 days 01:41:03.856000,,1,17.0,,,False,True,50.8,26.7,61.971830985915496,84.889,83.08561971830986,4.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_GAS_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,2.320366197183091,29,1.8399999999999999,1.6714285714285713,0.8166666666666665,1.1111111111111112,1.26,1.6666666666666667,2.2921600283620704,0.1470809818504754,2.2810486200717532,0.1736512218728721,0.07318249722220473
0 days 01:00:08.280000,ALO,14,0 days 00:01:26.255000,2.0,1.0,,,0 days 00:00:30.149000,0 days 00:00:33.325000,0 days 00:00:22.781000,0 days 00:59:12.212000,0 days 00:59:45.537000,0 days 01:00:08.318000,270.0,282.0,240.0,334.0,True,SOFT,2.0,True,Aston Martin,0 days 00:58:42.025000,,1,14.0,,,False,True,52.0,26.1,108.45070422535211,86.255,83.09908450704225,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,3.2357464788732386,16,1.9,1.7142857142857144,0.8166666666666665,1.1111111111111112,1.275,1.6666666666666667,0.2815122730614629,0.15237425254082615,0.0,0.1825547152146416,0.0389049767784674
0 days 01:02:54.356000,ALO,14,0 days 00:01:22.965000,4.0,1.0,,,0 days 00:00:29.393000,0 days 00:00:32.328000,0 days 00:00:21.244000,0 days 01:02:00.822000,0 days 01:02:33.150000,0 days 01:02:54.394000,272.0,280.0,242.0,329.0,True,SOFT,4.0,True,Aston Martin,0 days 01:01:31.391000,,1,14.0,,,False,True,52.7,26.4,105.35211267605634,82.965,79.89925352112677,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.035915492957755646,16,1.935,1.7392857142857143,0.8166666666666665,1.1111111111111112,1.28375,1.6666666666666667,0.23796875329441733,0.1694793998295222,0.35932222661839774,0.21441665430881554,0.013760723014764737
0 days 01:04:17.240000,ALO,14,0 days 00:01:22.884000,5.0,1.0,,,0 days 00:00:29.140000,0 days 00:00:32.292000,0 days 00:00:21.452000,0 days 01:03:23.534000,0 days 01:03:55.826000,0 days 01:04:17.278000,283.0,279.0,243.0,331.0,True,SOFT,5.0,True,Aston Martin,0 days 01:02:54.356000,,1,14.0,,,False,True,52.6,26.4,103.80281690140845,82.884,79.86333802816901,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.0,16,1.9300000000000002,1.7357142857142858,0.8166666666666665,1.1111111111111112,1.2825,1.6666666666666667,0.15731480887323007,0.1694408177064142,0.2517294763091821,0.21433854157031895,0.0
0 days 01:07:04.497000,ALO,14,0 days 00:01:23.732000,7.0,1.0,,,0 days 00:00:29.385000,0 days 00:00:32.673000,0 days 00:00:21.674000,0 days 01:06:10.188000,0 days 01:06:42.861000,0 days 01:07:04.535000,279.0,287.0,244.0,325.0,False,SOFT,7.0,True,Aston Martin,0 days 01:05:40.765000,,1,14.0,,,False,True,52.0,26.4,100.70422535211267,83.732,80.80150704225352,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.938169014084508,16,1.9,1.7142857142857144,0.8166666666666665,1.1111111111111112,1.275,1.6666666666666667,0.5386372765619523,0.19334215796611923,0.15731480887323007,0.27029368324216757,0.07234032379143228
0 days 01:08:28.514000,ALO,14,0 days 00:01:24.017000,8.0,1.0,,,0 days 00:00:28.906000,0 days 00:00:33.127000,0 days 00:00:21.984000,0 days 01:07:33.441000,0 days 01:08:06.568000,0 days 01:08:28.552000,281.0,288.0,244.0,349.0,False,SOFT,8.0,True,Aston Martin,0 days 01:07:04.497000,,1,14.0,,,False,True,51.8,26.4,99.15492957746478,84.017,81.13159154929578,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.2682535211267663,16,1.89,1.707142857142857,0.8166666666666665,1.1111111111111112,1.2725,1.6666666666666667,0.8865735625621193,0.17915457580311045,0.6109776003533846,0.23509970702465008,0.12156850220243383
0 days 01:09:53.105000,ALO,14,0 days 00:01:24.591000,9.0,1.0,,,0 days 00:00:29.290000,0 days 00:00:33.342000,0 days 00:00:21.959000,0 days 01:08:57.842000,0 days 01:09:31.184000,0 days 01:09:53.143000,274.0,288.0,243.0,351.0,False,SOFT,9.0,True,Aston Martin,0 days 01:08:28.514000,,1,14.0,,,False,True,51.7,26.5,97.6056338028169,84.591,81.75067605633802,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.8873380281690117,16,1.8850000000000002,1.7035714285714287,0.8166666666666665,1.1111111111111112,1.27125,1.6666666666666667,1.3413427612369098,0.17032384338053097,1.0081420647645531,0.2161343788098401,0.17833314027517258
0 days 01:11:17.319000,ALO,14,0 days 00:01:24.214000,10.0,1.0,,,0 days 00:00:29.331000,0 days 00:00:32.902000,0 days 00:00:21.981000,0 days 01:10:22.474000,0 days 01:10:55.376000,0 days 01:11:17.357000,278.0,287.0,242.0,331.0,False,SOFT,10.0,True,Aston Martin,0 days 01:09:53.105000,,1,14.0,,,False,True,51.7,26.5,96.05633802816901,84.214,81.41876056338027,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.5554225352112638,16,1.8850000000000002,1.7035714285714287,0.8166666666666665,1.1111111111111112,1.27125,1.6666666666666667,1.5322849684677775,0.16431955167752507,1.5196759015120824,0.20424337301993498,0.18039962849935678
