Race,Driver,Compound,Stint_ID,Laps,cliff_lap,avg_loss_per_lap,peak_loss_per_lap
Japanese Grand Prix,SAI,MEDIUM,2025_Japanese Grand Prix_SAI_1.0,31,11.0,0.04371140120205384,0.17728074746464811
Japanese Grand Prix,SAI,SOFT,2025_Japanese Grand Prix_SAI_2.0,19,,0.12576221751213135,0.3366732991987985
Japanese Grand Prix,STR,SOFT,2025_Japanese Grand Prix_STR_1.0,7,8.0,0.017092875445527744,0.07154828237119026
Japanese Grand Prix,STR,HARD,2025_Japanese Grand Prix_STR_2.0,19,16.0,0.031098529622905532,0.14989224013038807
Japanese Grand Prix,STR,MEDIUM,2025_Japanese Grand Prix_STR_3.0,20,6.0,0.06026869431294074,0.22391962873280533
Japanese Grand Prix,TSU,MEDIUM,2025_Japanese Grand Prix_TSU_1.0,21,16.0,0.057694917715639976,0.3191023695167854
Japanese Grand Prix,TSU,HARD,2025_Japanese Grand Prix_TSU_2.0,29,15.0,0.029089372617422293,0.19560183933675523
Japanese Grand Prix,VER,MEDIUM,2025_Japanese Grand Prix_VER_1.0,20,11.0,0.02129689305420036,0.08046847127046716
Japanese Grand Prix,VER,HARD,2025_Japanese Grand Prix_VER_2.0,31,6.0,0.024292276289795387,0.1335400546022995
Las Vegas Grand Prix,ALB,HARD,2025_Las Vegas Grand Prix_ALB_1.0,9,7.0,0.0,0.0
Las Vegas Grand Prix,ALB,HARD,2025_Las Vegas Grand Prix_ALB_3.0,18,13.0,0.05326651915894412,0.25001412798648276
Las Vegas Grand Prix,ALO,MEDIUM,2025_Las Vegas Grand Prix_ALO_1.0,11,,0.019096641033827622,0.12958758929367722
Las Vegas Grand Prix,ALO,HARD,2025_Las Vegas Grand Prix_ALO_2.0,33,14.0,0.10819036754563958,0.39310908873208605
Las Vegas Grand Prix,ANT,HARD,2025_Las Vegas Grand Prix_ANT_2.0,45,7.0,0.021247116690098402,0.19190238979814295
Las Vegas Grand Prix,BEA,MEDIUM,2025_Las Vegas Grand Prix_BEA_1.0,11,,0.005820578343243646,0.028240391779398508
Las Vegas Grand Prix,BEA,HARD,2025_Las Vegas Grand Prix_BEA_2.0,32,5.0,0.045390037275517034,0.22699632345358448
Las Vegas Grand Prix,COL,HARD,2025_Las Vegas Grand Prix_COL_1.0,19,21.0,5.1346246119596565e-05,0.0005273654420560666
Las Vegas Grand Prix,COL,MEDIUM,2025_Las Vegas Grand Prix_COL_2.0,23,5.0,0.07115827566037378,0.28718315880012213
Las Vegas Grand Prix,GAS,HARD,2025_Las Vegas Grand Prix_GAS_2.0,45,21.0,0.037987611684520646,0.21718733518424588
Las Vegas Grand Prix,HAD,MEDIUM,2025_Las Vegas Grand Prix_HAD_1.0,14,11.0,0.04361878555529321,0.2407785826142635
Las Vegas Grand Prix,HAD,HARD,2025_Las Vegas Grand Prix_HAD_2.0,29,18.0,0.010385076709771434,0.04359087103505695
Las Vegas Grand Prix,HAM,HARD,2025_Las Vegas Grand Prix_HAM_1.0,22,8.0,0.03187487150461267,0.21319327712642194
Las Vegas Grand Prix,HAM,MEDIUM,2025_Las Vegas Grand Prix_HAM_2.0,20,14.0,0.04410627406634419,0.22461133085983886
Las Vegas Grand Prix,HUL,HARD,2025_Las Vegas Grand Prix_HUL_1.0,24,,0.012234088707399804,0.16823833810227237
Las Vegas Grand Prix,HUL,MEDIUM,2025_Las Vegas Grand Prix_HUL_2.0,19,7.0,0.04276065548923153,0.1839189065481851
Las Vegas Grand Prix,LAW,HARD,2025_Las Vegas Grand Prix_LAW_2.0,22,21.0,0.03524423101584614,0.23854116234894307
Las Vegas Grand Prix,LAW,HARD,2025_Las Vegas Grand Prix_LAW_3.0,20,9.0,0.04728347893256662,0.20073137667530352
Las Vegas Grand Prix,LEC,MEDIUM,2025_Las Vegas Grand Prix_LEC_1.0,18,21.0,0.016866305092429486,0.1318001075782907
Las Vegas Grand Prix,LEC,HARD,2025_Las Vegas Grand Prix_LEC_2.0,25,14.0,0.047304283663495775,0.1651538378297412
Las Vegas Grand Prix,NOR,MEDIUM,2025_Las Vegas Grand Prix_NOR_1.0,16,,0.004001647610980007,0.028240391779398508
Las Vegas Grand Prix,NOR,HARD,2025_Las Vegas Grand Prix_NOR_2.0,24,23.0,0.03210484281453097,0.29632628162572117
Las Vegas Grand Prix,OCO,MEDIUM,2025_Las Vegas Grand Prix_OCO_1.0,20,19.0,0.01818566431194411,0.10491689856478667
Las Vegas Grand Prix,OCO,HARD,2025_Las Vegas Grand Prix_OCO_2.0,22,5.0,0.042821383451703686,0.23641229822824184
Las Vegas Grand Prix,PIA,MEDIUM,2025_Las Vegas Grand Prix_PIA_1.0,15,11.0,0.030598068251428332,0.1647563454470773
Las Vegas Grand Prix,PIA,HARD,2025_Las Vegas Grand Prix_PIA_2.0,28,10.0,0.03740805572473712,0.1968257571642962
Las Vegas Grand Prix,RUS,MEDIUM,2025_Las Vegas Grand Prix_RUS_1.0,11,,0.020251971593251046,0.04864865152697889
Las Vegas Grand Prix,RUS,HARD,2025_Las Vegas Grand Prix_RUS_2.0,32,5.0,0.04180686160830935,0.14211585632373744
Las Vegas Grand Prix,SAI,MEDIUM,2025_Las Vegas Grand Prix_SAI_1.0,16,19.0,0.017782511191639275,0.08911864788844306
Las Vegas Grand Prix,SAI,HARD,2025_Las Vegas Grand Prix_SAI_2.0,27,24.0,0.04603014454232551,0.2881516632110527
Las Vegas Grand Prix,TSU,HARD,2025_Las Vegas Grand Prix_TSU_2.0,21,20.0,0.04325391834267048,0.30025766654511465
Las Vegas Grand Prix,TSU,MEDIUM,2025_Las Vegas Grand Prix_TSU_3.0,22,6.0,0.06889897525620199,0.18386310889723248
Las Vegas Grand Prix,VER,MEDIUM,2025_Las Vegas Grand Prix_VER_1.0,19,,0.0033698085145094795,0.028240391779398508
Las Vegas Grand Prix,VER,HARD,2025_Las Vegas Grand Prix_VER_2.0,24,19.0,0.024990669394142937,0.1032721858495273
Mexico City Grand Prix,ALB,HARD,2025_Mexico City Grand Prix_ALB_1.0,36,7.0,0.05762982720275007,0.2700813258175909
Mexico City Grand Prix,ALB,SOFT,2025_Mexico City Grand Prix_ALB_2.0,25,9.0,0.11683563082367736,0.3871079428691316
Mexico City Grand Prix,ALO,SOFT,2025_Mexico City Grand Prix_ALO_1.0,16,7.0,0.10747188929113158,0.40135274233747875
Mexico City Grand Prix,ALO,MEDIUM,2025_Mexico City Grand Prix_ALO_2.0,12,7.0,0.155060668059816,0.39615890356947425
Mexico City Grand Prix,ANT,SOFT,2025_Mexico City Grand Prix_ANT_1.0,18,18.0,0.03745724783689394,0.10791945264759722
Mexico City Grand Prix,ANT,MEDIUM,2025_Mexico City Grand Prix_ANT_2.0,23,5.0,0.06747593829937616,0.19106364605148074
Mexico City Grand Prix,ANT,SOFT,2025_Mexico City Grand Prix_ANT_3.0,20,15.0,0.03456308403433116,0.1907753482674886
Mexico City Grand Prix,BEA,SOFT,2025_Mexico City Grand Prix_BEA_1.0,20,20.0,0.036016503826111525,0.15665881593606218
Mexico City Grand Prix,BEA,MEDIUM,2025_Mexico City Grand Prix_BEA_2.0,22,,0.06967316674373786,0.2881516632110527
Mexico City Grand Prix,BEA,SOFT,2025_Mexico City Grand Prix_BEA_3.0,19,9.0,0.06613303272717197,0.17189513818867924
Mexico City Grand Prix,BOR,MEDIUM,2025_Mexico City Grand Prix_BOR_1.0,33,7.0,0.05968509258519219,0.263141212338196
Mexico City Grand Prix,BOR,SOFT,2025_Mexico City Grand Prix_BOR_2.0,31,10.0,0.09103316654713532,0.40419398926179884
Mexico City Grand Prix,COL,HARD,2025_Mexico City Grand Prix_COL_1.0,44,20.0,0.04418648508217411,0.23796513082009507
Mexico City Grand Prix,COL,SOFT,2025_Mexico City Grand Prix_COL_2.0,18,18.0,0.09486948317622731,0.22536975863343445
Mexico City Grand Prix,GAS,MEDIUM,2025_Mexico City Grand Prix_GAS_1.0,29,5.0,0.07584304588264915,0.3324776801690067
Mexico City Grand Prix,GAS,SOFT,2025_Mexico City Grand Prix_GAS_2.0,32,24.0,0.05430092519257888,0.22498656025954106
Mexico City Grand Prix,HAD,MEDIUM,2025_Mexico City Grand Prix_HAD_1.0,30,7.0,0.07321500486744258,0.28749461827631373
Mexico City Grand Prix,HAD,SOFT,2025_Mexico City Grand Prix_HAD_2.0,30,9.0,0.08243531347883216,0.3097945180684834
Mexico City Grand Prix,HAM,SOFT,2025_Mexico City Grand Prix_HAM_1.0,19,20.0,0.05139581920051295,0.17743163273264778
Mexico City Grand Prix,HAM,MEDIUM,2025_Mexico City Grand Prix_HAM_2.0,22,10.0,0.0760232514583692,0.3150558618437449
Mexico City Grand Prix,HAM,SOFT,2025_Mexico City Grand Prix_HAM_3.0,20,11.0,0.10055891455865149,0.3229398148607572
Mexico City Grand Prix,HUL,SOFT,2025_Mexico City Grand Prix_HUL_1.0,20,7.0,0.11343261654162914,0.37568122706017293
Mexico City Grand Prix,LEC,SOFT,2025_Mexico City Grand Prix_LEC_1.0,27,23.0,0.09194179786322593,0.24880333584848113
Mexico City Grand Prix,LEC,MEDIUM,2025_Mexico City Grand Prix_LEC_2.0,36,16.0,0.044903009029599844,0.11294057433350618
Mexico City Grand Prix,NOR,SOFT,2025_Mexico City Grand Prix_NOR_1.0,31,18.0,0.0703244265683454,0.15981701774802293
Mexico City Grand Prix,NOR,MEDIUM,2025_Mexico City Grand Prix_NOR_2.0,34,5.0,0.06824703783016928,0.24983890091606137
Mexico City Grand Prix,OCO,SOFT,2025_Mexico City Grand Prix_OCO_1.0,23,,0.06658192753473881,0.17534848515334933
Mexico City Grand Prix,OCO,MEDIUM,2025_Mexico City Grand Prix_OCO_2.0,40,6.0,0.05997936476720896,0.4464054426797518
Mexico City Grand Prix,PIA,SOFT,2025_Mexico City Grand Prix_PIA_1.0,20,21.0,0.02719938003152425,0.11663871654037383
Mexico City Grand Prix,PIA,MEDIUM,2025_Mexico City Grand Prix_PIA_2.0,21,8.0,0.07740581695970256,0.2169856846559454
Mexico City Grand Prix,PIA,SOFT,2025_Mexico City Grand Prix_PIA_3.0,20,,0.003201318088784005,0.028240391779398508
Mexico City Grand Prix,RUS,SOFT,2025_Mexico City Grand Prix_RUS_1.0,21,13.0,0.04645940965406224,0.11095277503571593
Mexico City Grand Prix,RUS,MEDIUM,2025_Mexico City Grand Prix_RUS_2.0,21,,0.09773966160569085,0.3345802879932115
Mexico City Grand Prix,RUS,SOFT,2025_Mexico City Grand Prix_RUS_3.0,19,8.0,0.15550868696408615,0.3594945865518319
Mexico City Grand Prix,SAI,MEDIUM,2025_Mexico City Grand Prix_SAI_1.0,13,7.0,0.07738515697242258,0.37050286660078857
Mexico City Grand Prix,SAI,SOFT,2025_Mexico City Grand Prix_SAI_2.0,27,,0.09660286333676533,0.2845646215417966
Mexico City Grand Prix,SAI,SOFT,2025_Mexico City Grand Prix_SAI_3.0,8,,0.21071119608575378,0.32503123998672734
Mexico City Grand Prix,SAI,SOFT,2025_Mexico City Grand Prix_SAI_4.0,10,22.0,0.10458174955599167,0.17234046307727635
Mexico City Grand Prix,STR,SOFT,2025_Mexico City Grand Prix_STR_1.0,22,5.0,0.0730887108468503,0.29753982474452423
Mexico City Grand Prix,STR,MEDIUM,2025_Mexico City Grand Prix_STR_2.0,15,9.0,0.0934266751727655,0.31939597162310085
Mexico City Grand Prix,STR,SOFT,2025_Mexico City Grand Prix_STR_3.0,24,7.0,0.11989518788657916,0.4849027191776334
Mexico City Grand Prix,TSU,MEDIUM,2025_Mexico City Grand Prix_TSU_1.0,32,10.0,0.08868404649910143,0.3739649024604761
Mexico City Grand Prix,TSU,SOFT,2025_Mexico City Grand Prix_TSU_2.0,32,10.0,0.05704363698425583,0.24741047234385904
Mexico City Grand Prix,VER,MEDIUM,2025_Mexico City Grand Prix_VER_1.0,33,8.0,0.07214611393401286,0.2084778727306602
Mexico City Grand Prix,VER,SOFT,2025_Mexico City Grand Prix_VER_2.0,30,11.0,0.055498309037906285,0.12101668452098147
Monaco Grand Prix,ALB,MEDIUM,2025_Monaco Grand Prix_ALB_1.0,19,18.0,0.022222460216936187,0.20607310091887637
Monaco Grand Prix,ALB,HARD,2025_Monaco Grand Prix_ALB_3.0,28,5.0,0.01714743088806831,0.1931393291413864
Monaco Grand Prix,ALO,HARD,2025_Monaco Grand Prix_ALO_2.0,19,6.0,0.08669658121950945,0.4333131593324725
Monaco Grand Prix,ANT,HARD,2025_Monaco Grand Prix_ANT_1.0,58,16.0,0.047568869641811576,0.29258218338890135
Monaco Grand Prix,BEA,HARD,2025_Monaco Grand Prix_BEA_2.0,8,12.0,0.41863770497115543,0.6753199413037552
Monaco Grand Prix,BEA,MEDIUM,2025_Monaco Grand Prix_BEA_3.0,55,7.0,0.09781205624917694,0.542987931223178
Monaco Grand Prix,BOR,HARD,2025_Monaco Grand Prix_BOR_2.0,16,11.0,0.20905055045920096,0.6217253036926333
Monaco Grand Prix,BOR,SOFT,2025_Monaco Grand Prix_BOR_3.0,7,7.0,0.3435656921686004,0.6298041909210759
Monaco Grand Prix,BOR,MEDIUM,2025_Monaco Grand Prix_BOR_4.0,36,11.0,0.16654489681754517,0.763726037141045
Monaco Grand Prix,COL,MEDIUM,2025_Monaco Grand Prix_COL_2.0,11,13.0,0.2700107905540474,0.6089467015102373
Monaco Grand Prix,COL,MEDIUM,2025_Monaco Grand Prix_COL_3.0,46,6.0,0.10340985639124152,0.5900164144055634
Monaco Grand Prix,HAD,HARD,2025_Monaco Grand Prix_HAD_3.0,55,6.0,0.09611399133521868,0.46436937555779906
Monaco Grand Prix,HAM,HARD,2025_Monaco Grand Prix_HAM_1.0,6,,0.022343082831179875,0.11791604260523042
Monaco Grand Prix,HAM,HARD,2025_Monaco Grand Prix_HAM_2.0,34,11.0,0.11317969038295705,0.37310435846503864
Monaco Grand Prix,HAM,MEDIUM,2025_Monaco Grand Prix_HAM_3.0,21,,0.0030488743702704814,0.028240391779398508
Monaco Grand Prix,HUL,HARD,2025_Monaco Grand Prix_HUL_2.0,29,5.0,0.18161010014702492,0.6820432090916643
Monaco Grand Prix,HUL,SOFT,2025_Monaco Grand Prix_HUL_3.0,28,8.0,0.16193406353203468,0.6705872021346848
Monaco Grand Prix,LAW,MEDIUM,2025_Monaco Grand Prix_LAW_1.0,19,15.0,0.007307788150847686,0.07401335949267743
Monaco Grand Prix,LAW,HARD,2025_Monaco Grand Prix_LAW_3.0,35,16.0,0.07036040480195788,0.3138868499825455
Monaco Grand Prix,LEC,MEDIUM,2025_Monaco Grand Prix_LEC_1.0,10,,0.014506805630494769,0.0777928729700286
Monaco Grand Prix,LEC,HARD,2025_Monaco Grand Prix_LEC_2.0,24,8.0,0.06847038651646185,0.394739215744243
Monaco Grand Prix,LEC,MEDIUM,2025_Monaco Grand Prix_LEC_3.0,28,,0.11894833337469837,0.38129248935462334
Monaco Grand Prix,NOR,MEDIUM,2025_Monaco Grand Prix_NOR_1.0,9,,0.02192432299826779,0.11786983777096596
Monaco Grand Prix,NOR,HARD,2025_Monaco Grand Prix_NOR_2.0,26,9.0,0.05274615333722997,0.3006563663318449
Monaco Grand Prix,NOR,HARD,2025_Monaco Grand Prix_NOR_3.0,27,19.0,0.10176506720048524,0.3097008331163448
Monaco Grand Prix,OCO,MEDIUM,2025_Monaco Grand Prix_OCO_2.0,10,10.0,0.26859351922911046,0.5453604714961366
Monaco Grand Prix,OCO,HARD,2025_Monaco Grand Prix_OCO_3.0,47,10.0,0.097607738407423,0.39840790880428745
Monaco Grand Prix,PIA,MEDIUM,2025_Monaco Grand Prix_PIA_1.0,8,,0.004317155939546416,0.03453724751637133
Monaco Grand Prix,PIA,HARD,2025_Monaco Grand Prix_PIA_2.0,24,11.0,0.12123596783528168,0.39510301235115963
Monaco Grand Prix,PIA,HARD,2025_Monaco Grand Prix_PIA_3.0,29,6.0,0.12879283586444334,0.33783863522405555
Monaco Grand Prix,RUS,HARD,2025_Monaco Grand Prix_RUS_1.0,43,16.0,0.038169145087176996,0.220185148779851
Monaco Grand Prix,RUS,MEDIUM,2025_Monaco Grand Prix_RUS_2.0,10,,0.012705915065818228,0.12705915065818227
Monaco Grand Prix,RUS,HARD,2025_Monaco Grand Prix_RUS_3.0,7,8.0,0.08773679565642231,0.3051963742491279
Monaco Grand Prix,SAI,HARD,2025_Monaco Grand Prix_SAI_1.0,38,16.0,0.04485584638345124,0.2586908704546123
Monaco Grand Prix,SAI,MEDIUM,2025_Monaco Grand Prix_SAI_3.0,21,,0.14194824237791712,0.5101353351551715
Monaco Grand Prix,STR,HARD,2025_Monaco Grand Prix_STR_1.0,8,,0.09228133570449515,0.25901494576858775
Monaco Grand Prix,STR,HARD,2025_Monaco Grand Prix_STR_2.0,43,13.0,0.12207405140694895,0.5187279077389253
Monaco Grand Prix,STR,MEDIUM,2025_Monaco Grand Prix_STR_3.0,11,7.0,0.25803378702555824,0.473334424293105
Monaco Grand Prix,TSU,HARD,2025_Monaco Grand Prix_TSU_2.0,62,15.0,0.0769850536118933,0.4229809304595131
Monaco Grand Prix,VER,HARD,2025_Monaco Grand Prix_VER_1.0,15,26.0,0.022827876721770352,0.10073571096470225
Monaco Grand Prix,VER,MEDIUM,2025_Monaco Grand Prix_VER_2.0,46,5.0,0.09078406400131502,0.31814933979670545
Saudi Arabian Grand Prix,ALB,MEDIUM,2025_Saudi Arabian Grand Prix_ALB_1.0,18,18.0,0.06810858989443988,0.33415432070310613
Saudi Arabian Grand Prix,ALB,HARD,2025_Saudi Arabian Grand Prix_ALB_2.0,27,14.0,0.0369718616673243,0.11301290997091237
Saudi Arabian Grand Prix,ALO,MEDIUM,2025_Saudi Arabian Grand Prix_ALO_1.0,15,,0.004268424118378674,0.028240391779398508
Saudi Arabian Grand Prix,ALO,HARD,2025_Saudi Arabian Grand Prix_ALO_2.0,30,6.0,0.0400240126664132,0.2971546145152141
Saudi Arabian Grand Prix,ANT,MEDIUM,2025_Saudi Arabian Grand Prix_ANT_1.0,15,14.0,0.07099627364146037,0.1774214428024825
Saudi Arabian Grand Prix,ANT,HARD,2025_Saudi Arabian Grand Prix_ANT_2.0,30,11.0,0.03717246774301832,0.15292914863794294
Saudi Arabian Grand Prix,BEA,MEDIUM,2025_Saudi Arabian Grand Prix_BEA_1.0,14,13.0,0.025939621601394482,0.123614977300665
Saudi Arabian Grand Prix,BEA,HARD,2025_Saudi Arabian Grand Prix_BEA_2.0,31,6.0,0.04252798322020394,0.4341632624953805
Saudi Arabian Grand Prix,BOR,HARD,2025_Saudi Arabian Grand Prix_BOR_2.0,44,20.0,0.05895284820261493,0.2967115221732828
Saudi Arabian Grand Prix,DOO,HARD,2025_Saudi Arabian Grand Prix_DOO_2.0,28,14.0,0.08013003226005047,0.2790896118499684
Saudi Arabian Grand Prix,DOO,HARD,2025_Saudi Arabian Grand Prix_DOO_3.0,16,7.0,0.21539672704176885,0.5383680599378516
Saudi Arabian Grand Prix,HAD,HARD,2025_Saudi Arabian Grand Prix_HAD_1.0,30,19.0,0.04549334834407049,0.28810374627149477
Saudi Arabian Grand Prix,HAD,MEDIUM,2025_Saudi Arabian Grand Prix_HAD_2.0,15,7.0,0.07268687428795907,0.20537778199244217
Saudi Arabian Grand Prix,HAM,MEDIUM,2025_Saudi Arabian Grand Prix_HAM_1.0,19,12.0,0.06116814929477047,0.23712374699665
Saudi Arabian Grand Prix,HAM,HARD,2025_Saudi Arabian Grand Prix_HAM_2.0,26,7.0,0.05234616314279939,0.204541781662138
Saudi Arabian Grand Prix,HUL,HARD,2025_Saudi Arabian Grand Prix_HUL_1.0,29,18.0,0.027494128908079403,0.224682882369972
Saudi Arabian Grand Prix,HUL,MEDIUM,2025_Saudi Arabian Grand Prix_HUL_2.0,14,8.0,0.10589117421938685,0.22126766818440358
Saudi Arabian Grand Prix,LAW,MEDIUM,2025_Saudi Arabian Grand Prix_LAW_1.0,16,7.0,0.0,0.0
Saudi Arabian Grand Prix,LAW,HARD,2025_Saudi Arabian Grand Prix_LAW_2.0,29,8.0,0.05855304221576439,0.3256369705197715
Saudi Arabian Grand Prix,LEC,MEDIUM,2025_Saudi Arabian Grand Prix_LEC_1.0,25,13.0,0.026362729061235716,0.09021021132877893
Saudi Arabian Grand Prix,LEC,HARD,2025_Saudi Arabian Grand Prix_LEC_2.0,20,15.0,0.05786250886069293,0.17093133284987388
Saudi Arabian Grand Prix,NOR,HARD,2025_Saudi Arabian Grand Prix_NOR_1.0,30,12.0,0.006399702013093677,0.10212459157785564
Saudi Arabian Grand Prix,NOR,MEDIUM,2025_Saudi Arabian Grand Prix_NOR_2.0,15,11.0,0.055408282437177915,0.12553665618147203
Saudi Arabian Grand Prix,OCO,HARD,2025_Saudi Arabian Grand Prix_OCO_2.0,46,14.0,0.05285165270384986,0.21125424649540347
Saudi Arabian Grand Prix,PIA,MEDIUM,2025_Saudi Arabian Grand Prix_PIA_1.0,15,10.0,0.08914396885058312,0.1668581830123969
Saudi Arabian Grand Prix,PIA,HARD,2025_Saudi Arabian Grand Prix_PIA_2.0,30,14.0,0.049481988570732834,0.2725010761147887
Saudi Arabian Grand Prix,RUS,MEDIUM,2025_Saudi Arabian Grand Prix_RUS_1.0,16,11.0,0.08276750584683217,0.1903653963240186
Saudi Arabian Grand Prix,RUS,HARD,2025_Saudi Arabian Grand Prix_RUS_2.0,29,17.0,0.07219861974302612,0.29361563198484514
Saudi Arabian Grand Prix,SAI,MEDIUM,2025_Saudi Arabian Grand Prix_SAI_1.0,17,16.0,0.026887769291829726,0.11972521326516311
Saudi Arabian Grand Prix,SAI,HARD,2025_Saudi Arabian Grand Prix_SAI_2.0,28,5.0,0.0491215624622529,0.24775380098826827
Saudi Arabian Grand Prix,STR,HARD,2025_Saudi Arabian Grand Prix_STR_1.0,35,31.0,0.004235487281137575,0.04620475312693251
Saudi Arabian Grand Prix,STR,MEDIUM,2025_Saudi Arabian Grand Prix_STR_2.0,9,7.0,0.14815018618071196,0.3978037922685928
Saudi Arabian Grand Prix,VER,MEDIUM,2025_Saudi Arabian Grand Prix_VER_1.0,17,8.0,0.062496480771169705,0.1189948166598141
Saudi Arabian Grand Prix,VER,HARD,2025_Saudi Arabian Grand Prix_VER_2.0,28,15.0,0.027841521756140915,0.11315853918052893
Singapore Grand Prix,ALB,MEDIUM,2025_Singapore Grand Prix_ALB_1.0,39,6.0,0.07593332085166545,0.2842987983373992
Singapore Grand Prix,ALB,SOFT,2025_Singapore Grand Prix_ALB_2.0,16,,0.14116261205285938,0.5235557937102331
Singapore Grand Prix,ALO,SOFT,2025_Singapore Grand Prix_ALO_1.0,24,,0.0026677650739866713,0.028240391779398508
Singapore Grand Prix,ALO,MEDIUM,2025_Singapore Grand Prix_ALO_2.0,32,11.0,0.037939405872111476,0.17224646576629488
Singapore Grand Prix,ANT,MEDIUM,2025_Singapore Grand Prix_ANT_1.0,21,14.0,0.019014262282661083,0.07105392565805102
Singapore Grand Prix,ANT,HARD,2025_Singapore Grand Prix_ANT_2.0,34,5.0,0.11575899755763112,0.4550110075649755
Singapore Grand Prix,BEA,MEDIUM,2025_Singapore Grand Prix_BEA_1.0,20,14.0,0.051451654555717166,0.2881516632110526
Singapore Grand Prix,BEA,HARD,2025_Singapore Grand Prix_BEA_2.0,35,9.0,0.10973030241907106,0.493895883600893
Singapore Grand Prix,BOR,MEDIUM,2025_Singapore Grand Prix_BOR_1.0,10,,0.012461833546440829,0.0928538993669763
Singapore Grand Prix,BOR,HARD,2025_Singapore Grand Prix_BOR_2.0,44,12.0,0.10335036225851778,0.28542345664492696
Singapore Grand Prix,COL,SOFT,2025_Singapore Grand Prix_COL_1.0,11,,0.04775761473303555,0.16220595219374373
Singapore Grand Prix,COL,MEDIUM,2025_Singapore Grand Prix_COL_2.0,42,7.0,0.11436945702993513,0.4188236813397481
Singapore Grand Prix,GAS,MEDIUM,2025_Singapore Grand Prix_GAS_1.0,21,20.0,0.00946077495092972,0.049269012412603064
Singapore Grand Prix,GAS,HARD,2025_Singapore Grand Prix_GAS_2.0,22,10.0,0.20318970081883767,0.3817602435647792
Singapore Grand Prix,GAS,SOFT,2025_Singapore Grand Prix_GAS_3.0,8,7.0,0.37742774325647954,0.603032911452821
Singapore Grand Prix,HAD,SOFT,2025_Singapore Grand Prix_HAD_1.0,17,7.0,0.0,0.0
Singapore Grand Prix,HAD,HARD,2025_Singapore Grand Prix_HAD_2.0,35,27.0,0.05911782386567315,0.277844032750897
Singapore Grand Prix,HAM,MEDIUM,2025_Singapore Grand Prix_HAM_1.0,21,13.0,0.07254989286950561,0.2881516632110526
Singapore Grand Prix,HAM,HARD,2025_Singapore Grand Prix_HAM_2.0,19,12.0,0.04305159293238964,0.125786633246404
Singapore Grand Prix,HAM,SOFT,2025_Singapore Grand Prix_HAM_3.0,11,9.0,0.2546886168981828,0.48434364682716935
Singapore Grand Prix,HUL,MEDIUM,2025_Singapore Grand Prix_HUL_1.0,22,16.0,0.046935113554805376,0.16330242733724742
Singapore Grand Prix,HUL,HARD,2025_Singapore Grand Prix_HUL_2.0,16,,0.11886087756870556,0.2881516632110527
Singapore Grand Prix,HUL,SOFT,2025_Singapore Grand Prix_HUL_3.0,13,12.0,0.09748560243524979,0.3674694331077819
Singapore Grand Prix,LAW,MEDIUM,2025_Singapore Grand Prix_LAW_1.0,43,12.0,0.07360625012914772,0.21099909607976525
Singapore Grand Prix,LAW,SOFT,2025_Singapore Grand Prix_LAW_2.0,11,9.0,0.13012890951959016,0.3744371167197338
Singapore Grand Prix,LEC,MEDIUM,2025_Singapore Grand Prix_LEC_1.0,18,16.0,0.03864953324804801,0.18934371199551947
Singapore Grand Prix,LEC,HARD,2025_Singapore Grand Prix_LEC_2.0,35,5.0,0.09204925438557938,0.3349059886292037
Singapore Grand Prix,NOR,MEDIUM,2025_Singapore Grand Prix_NOR_1.0,23,18.0,0.012871063085289694,0.10875278894781432
Singapore Grand Prix,NOR,HARD,2025_Singapore Grand Prix_NOR_2.0,34,14.0,0.08747774200759358,0.27934677993803125
Singapore Grand Prix,OCO,MEDIUM,2025_Singapore Grand Prix_OCO_1.0,27,25.0,0.03401019285401583,0.2310097674487555
Singapore Grand Prix,OCO,HARD,2025_Singapore Grand Prix_OCO_2.0,28,6.0,0.181672840095898,0.5490044032361752
Singapore Grand Prix,PIA,MEDIUM,2025_Singapore Grand Prix_PIA_1.0,24,23.0,0.02049069636782425,0.1997602258588314
Singapore Grand Prix,PIA,HARD,2025_Singapore Grand Prix_PIA_2.0,33,15.0,0.09108740577655432,0.3494174461356446
Singapore Grand Prix,RUS,MEDIUM,2025_Singapore Grand Prix_RUS_1.0,22,19.0,0.059391310581040836,0.15370826983156904
Singapore Grand Prix,RUS,HARD,2025_Singapore Grand Prix_RUS_2.0,35,17.0,0.09171126541511307,0.336768726596289
Singapore Grand Prix,SAI,MEDIUM,2025_Singapore Grand Prix_SAI_1.0,44,32.0,0.0533286953101107,0.2886556121208144
Singapore Grand Prix,SAI,SOFT,2025_Singapore Grand Prix_SAI_2.0,10,6.0,0.07060609546806712,0.22986285009108348
Singapore Grand Prix,STR,SOFT,2025_Singapore Grand Prix_STR_1.0,35,31.0,0.06261080220477022,0.2855260140407718
Singapore Grand Prix,STR,MEDIUM,2025_Singapore Grand Prix_STR_2.0,21,9.0,0.11019831887194821,0.5333051960648265
Singapore Grand Prix,TSU,SOFT,2025_Singapore Grand Prix_TSU_1.0,10,,0.03622367800114027,0.20167905735996472
Singapore Grand Prix,TSU,HARD,2025_Singapore Grand Prix_TSU_2.0,45,8.0,0.09921090614858012,0.32552849851312277
Singapore Grand Prix,VER,SOFT,2025_Singapore Grand Prix_VER_1.0,16,,0.004001647610980007,0.028240391779398508
